 esp1   esp2   esp3  PSI:0.769231 esp1   esp2   esp3  PSI:0.8 esp1   esp2   esp3  PSI:0.806452 esp1   esp2   esp3  PSI:0.813008
0.15915  -0.194223  -0.561638  0.153253  -0.209296  -0.512193  0.162001  -0.214041  -0.510024  0.169763  -0.213623  -0.513616  
0.159075  -0.193719  -0.562047  0.153535  -0.209144  -0.512569  0.160955  -0.214084  -0.509238  0.170345  -0.213775  -0.514206  
0.158718  -0.193959  -0.561363  0.153566  -0.208723  -0.513253  0.160763  -0.214496  -0.508847  0.170076  -0.212884  -0.514781  
0.158045  -0.19426  -0.560449  0.153094  -0.2085  -0.512874  0.160917  -0.214683  -0.508785  0.170902  -0.212988  -0.515549  
0.15911  -0.195002  -0.560541  0.152792  -0.208281  -0.512743  0.161113  -0.214283  -0.509384  0.17064  -0.212114  -0.516197  
0.158022  -0.194573  -0.559994  0.152412  -0.208522  -0.512198  0.161421  -0.214666  -0.509186  0.17099  -0.21187  -0.516717  
0.1587  -0.195182  -0.559677  0.15193  -0.207818  -0.512596  0.161884  -0.215236  -0.509034  0.171173  -0.21106  -0.517693  
0.15904  -0.194951  -0.560278  0.151867  -0.207631  -0.512741  0.161814  -0.215032  -0.509382  0.170055  -0.210957  -0.516762  
0.159896  -0.19562  -0.560347  0.152547  -0.207808  -0.513153  0.162176  -0.214971  -0.50989  0.170595  -0.211704  -0.51645  
0.159638  -0.195567  -0.560094  0.153171  -0.208111  -0.513426  0.161846  -0.214535  -0.509976  0.1704  -0.211646  -0.516372  
0.158818  -0.194818  -0.560154  0.153186  -0.2076  -0.513936  0.162347  -0.215185  -0.509776  0.170324  -0.210948  -0.516986  
0.159211  -0.19528  -0.560087  0.152758  -0.20667  -0.514536  0.162404  -0.215653  -0.509419  0.169858  -0.210441  -0.517145  
0.159608  -0.195667  -0.56005  0.152599  -0.206007  -0.515052  0.162256  -0.216665  -0.508439  0.170002  -0.210146  -0.517531  
0.160216  -0.196775  -0.559394  0.15287  -0.206185  -0.514992  0.162879  -0.216775  -0.508792  0.170226  -0.209993  -0.517886  
0.159883  -0.195944  -0.559805  0.153274  -0.205988  -0.515782  0.162359  -0.216134  -0.50909  0.169968  -0.210748  -0.516933  
0.159929  -0.195942  -0.559966  0.153912  -0.206856  -0.515518  0.162532  -0.216454  -0.508996  0.169705  -0.210655  -0.516779  
0.159487  -0.196158  -0.559386  0.153309  -0.206941  -0.514891  0.163138  -0.217191  -0.508757  0.169068  -0.210486  -0.51645  
0.160324  -0.19654  -0.559678  0.154062  -0.207658  -0.514935  0.162385  -0.216964  -0.508064  0.168083  -0.210291  -0.515755  
0.160843  -0.197478  -0.559253  0.154292  -0.208792  -0.513794  0.162689  -0.217517  -0.507821  0.166718  -0.209499  -0.515267  
0.160853  -0.19768  -0.559077  0.154298  -0.208563  -0.5139  0.162282  -0.217039  -0.507938  0.166923  -0.210147  -0.514911  
0.159915  -0.197134  -0.558747  0.153825  -0.208525  -0.513431  0.162472  -0.217364  -0.507828  0.167645  -0.21074  -0.515074  
0.160547  -0.197484  -0.5588  0.153988  -0.208361  -0.513831  0.162496  -0.21719  -0.5081  0.166944  -0.209677  -0.515403  
0.159925  -0.197471  -0.558323  0.154744  -0.209087  -0.51382  0.162958  -0.219121  -0.50657  0.166733  -0.208455  -0.516298  
0.160072  -0.197497  -0.558342  0.155176  -0.209955  -0.5133  0.162189  -0.218726  -0.50637  0.166708  -0.208861  -0.515914  
0.160543  -0.198162  -0.558081  0.155014  -0.209938  -0.513084  0.162044  -0.218169  -0.506812  0.167173  -0.209541  -0.515632  
0.161331  -0.198365  -0.558453  0.155244  -0.210858  -0.512353  0.162909  -0.218385  -0.507337  0.167522  -0.209768  -0.515681  
