 p:0.5 p:0.555556 p:0.625 p:0.666667 p:0.769231 p:0.8 p:0.806452 p:0.813008 p:0.833333 p:0.847458 p:0.862069 p:0.877193 p:0.909091 p:1 p:1.11111 t 
1.90603  1.91977  1.86621  1.81081  1.81535  1.70981  1.76497  1.79796  1.74084  1.73424  1.72737  1.77963  1.7656  1.76231  1.88371  
1.90898  1.92175  1.86459  1.80903  1.81613  1.71249  1.77025  1.79777  1.74132  1.73589  1.73051  1.77684  1.76859  1.76372  1.88194  
1.90674  1.92191  1.86489  1.8082  1.81711  1.71405  1.76911  1.79738  1.74303  1.73663  1.73613  1.77183  1.76743  1.75972  1.88207  
1.90958  1.92377  1.86429  1.80561  1.81661  1.71772  1.77086  1.79428  1.74013  1.7298  1.73868  1.77675  1.77699  1.76211  1.87872  
1.91128  1.92466  1.86388  1.80351  1.8224  1.72247  1.77079  1.79333  1.74184  1.73468  1.73698  1.77667  1.77918  1.76361  1.87768  
1.91222  1.92407  1.8615  1.80302  1.82317  1.72597  1.77087  1.79647  1.74191  1.73789  1.73835  1.77946  1.77821  1.75784  1.8691  
1.9133  1.92487  1.8644  1.79981  1.81855  1.72999  1.77065  1.7919  1.74317  1.73427  1.74522  1.78349  1.77638  1.76182  1.86888  
1.91579  1.92432  1.86573  1.8001  1.81469  1.73196  1.76401  1.78872  1.7462  1.73233  1.74493  1.77914  1.77884  1.76305  1.86045  
1.91603  1.92264  1.86521  1.80239  1.81213  1.728  1.76609  1.78419  1.74232  1.73498  1.74486  1.77886  1.7807  1.76683  1.86272  
1.91667  1.925  1.86657  1.80119  1.80939  1.73397  1.76051  1.78649  1.74413  1.73463  1.74708  1.77841  1.78182  1.76255  1.86484  
1.91787  1.92616  1.86474  1.79677  1.80795  1.73642  1.76099  1.78953  1.74186  1.73557  1.74889  1.78035  1.77996  1.76015  1.86598  
1.91622  1.92473  1.86543  1.79632  1.80831  1.73962  1.76099  1.79229  1.73584  1.73286  1.7509  1.78432  1.77583  1.75822  1.86376  
1.91533  1.92046  1.86831  1.79253  1.81301  1.7435  1.75976  1.78625  1.7333  1.73445  1.7474  1.77776  1.77029  1.75692  1.86108  
1.91398  1.91758  1.87013  1.79425  1.81689  1.74044  1.75934  1.78724  1.7311  1.73314  1.74045  1.77904  1.76808  1.75454  1.85604  
1.90986  1.91689  1.87254  1.79442  1.82016  1.73651  1.75967  1.78463  1.73205  1.73574  1.74407  1.77776  1.76475  1.75931  1.8521  
1.91021  1.91963  1.87293  1.79536  1.82177  1.73529  1.7645  1.78649  1.72963  1.73661  1.74544  1.77757  1.76365  1.76029  1.85285  
1.91275  1.91604  1.87122  1.79577  1.81777  1.73782  1.76282  1.78844  1.72707  1.73194  1.73871  1.78095  1.76054  1.76314  1.85189  
